Lat,Long_,Combined_Key,Population,Total Deaths
26.47411727,-97.61535848,"Willacy, Texas, US",21358,98844
30.64655664,-97.6004854,"Williamson, Texas, US",590551,608307
29.1732598,-98.08693082,"Wilson, Texas, US",51070,105017
31.85008651,-103.0485163,"Winkler, Texas, US",8010,23925
33.21570665,-97.65460265,"Wise, Texas, US",69984,172089
32.78722382,-95.38236368,"Wood, Texas, US",45539,185519
33.17320212,-102.8276433,"Yoakum, Texas, US",8713,29446
33.17659707,-98.68790885,"Young, Texas, US",18010,60494
27.00156391,-99.16987152,"Zapata, Texas, US",14179,37464
28.86617238,-99.76050829,"Zavala, Texas, US",11840,47768
41.52106798,-113.0832816,"Bear River, Utah, US",0,153367
39.37231946,-111.5758676,"Central Utah, Utah, US",0,102049
40.99001837,-112.1139997,"Davis, Utah, US",355481,256655
40.66616532,-111.9216011,"Salt Lake, Utah, US",1160437,1124954
37.62762978,-109.80337140000002,"San Juan, Utah, US",15308,40714
38.99617072,-110.7013958,"Southeast Utah, Utah, US",0,48959
37.85447192,-111.4418764,"Southwest Utah, Utah, US",0,404237
40.86688146,-110.9535882,"Summit, Utah, US",42145,16430
40.44862644,-113.1295715,"Tooele, Utah, US",72259,63634
40.12491499,-109.5174415,"TriCounty, Utah, US",0,64356
0.0,0.0,"Unassigned, Utah, US",0,3247
40.1166722,-111.6657662,"Utah, Utah, US",636235,523180
40.33110236,-111.1691419,"Wasatch, Utah, US",34091,25600
37.28003525,-113.504698,"Washington,Utah,US",177556,21
41.27116049,-111.9145117,"Weber-Morgan, Utah, US",0,292746
44.03217337,-73.14130877,"Addison, Vermont, US",36777,12646
43.03519828,-73.09048868,"Bennington, Vermont, US",35470,38584
44.46548598,-72.10314651,"Caledonia, Vermont, US",29993,16631
44.46322849,-73.08359212,"Chittenden, Vermont, US",163774,128820
44.72736416,-71.73579864,"Essex, Vermont, US",6163,2035
44.85627605,-72.91249563,"Franklin, Vermont, US",49402,47091
44.7975824,-73.29679772,"Grand Isle, Vermont, US",7235,3088
44.60353043,-72.64356694,"Lamoille, Vermont, US",25362,9954
44.00470222,-72.37640104,"Orange, Vermont, US",28892,7389
44.82964024,-72.24562697,"Orleans, Vermont, US",27037,21514
43.57723578,-73.03741676,"Rutland, Vermont, US",58191,41611
0.0,0.0,"Unassigned, Vermont, US",0,3418
44.27343241,-72.61604978,"Washington, Vermont, US",58409,31860
42.986982,-72.71268875,"Windham, Vermont, US",42222,24676
43.58010937,-72.58595157,"Windsor, Vermont, US",55062,31910
18.3358,-64.8963,"Virgin Islands, US",107268,71105
37.76707161,-75.63234615,"Accomack, Virginia, US",32316,69804
38.02080697,-78.55481085,"Albemarle, Virginia, US",109330,108840
38.814003,-77.08183073,"Alexandria, Virginia, US",159428,150573
37.78636074,-80.00222498,"Alleghany, Virginia, US",14860,64812
37.34081025,-77.98584649,"Amelia, Virginia, US",13145,37823
37.60308293,-79.14548696,"Amherst, Virginia, US",31605,55639
37.37569884,-78.81340003,"Appomattox, Virginia, US",15911,33417
38.8767675,-77.10139853,"Arlington, Virginia, US",236842,269271
38.16404586,-79.12461614,"Augusta, Virginia, US",75558,125728
38.05852573,-79.73912095,"Bath, Virginia, US",4147,12524
37.3080028,-79.5281964,"Bedford, Virginia, US",78997,148740
37.13128068,-81.13599391,"Bland, Virginia, US",6280,14735
37.55531756,-79.80982182,"Botetourt, Virginia, US",33419,60310
36.6163024,-82.16359122,"Bristol, Virginia, US",16762,51309
36.76366949,-77.8593436,"Brunswick, Virginia, US",16231,30240
37.26818323,-82.03749726,"Buchanan, Virginia, US",21004,71810
37.57242268,-78.52518834,"Buckingham, Virginia, US",17148,37597
37.73484642,-79.35296097,"Buena Vista, Virginia, US",6478,26722
37.20553386,-79.09678609,"Campbell, Virginia, US",54885,130072
38.02679129,-77.34901405,"Caroline, Virginia, US",30725,52053
36.73066666,-80.73455942,"Carroll, Virginia, US",29791,97474
37.35358063,-77.05634116,"Charles City, Virginia, US",6963,19282
37.01909701,-78.66314092,"Charlotte, Virginia, US",11880,27114
38.03527919,-78.48569588,"Charlottesville, Virginia, US",47266,58213
36.67670048,-76.30545744,"Chesapeake, Virginia, US",244835,336343
37.37373208,-77.58680140000001,"Chesterfield, Virginia, US",352802,517330
39.11271747,-77.99199425,"Clarke, Virginia, US",14619,28326
37.26420587,-77.39609676,"Colonial Heights, Virginia, US",17370,69493
37.7824656,-79.98631446,"Covington, Virginia, US",5538,16673
37.48133648,-80.21072274,"Craig, Virginia, US",5131,11008
38.48199985,-77.95630870000002,"Culpeper, Virginia, US",52605,93598
37.51328851,-78.24398086,"Cumberland, Virginia, US",9932,15790
36.58022376,-79.40395668,"Danville, Virginia, US",40044,177786
37.12560977,-82.35124171,"Dickenson, Virginia, US",14318,30809
37.07544585,-77.63451754,"Dinwiddie, Virginia, US",28544,58116
36.69455571,-77.53406129,"Emporia, Virginia, US",5346,42990
37.93357639,-76.94230311,"Essex, Virginia, US",10953,19593
38.83677558,-77.27565836,"Fairfax, Virginia, US",1147532,1172412
38.85157547,-77.29779640000002,"Fairfax City, Virginia, US",24019,28494
38.88485255,-77.17560759,"Falls Church, Virginia, US",14617,12474
38.73564842,-77.80647472,"Fauquier, Virginia, US",71222,92199
36.9302126,-80.36738849,"Floyd, Virginia, US",15749,31053
37.84157909,-78.27715475,"Fluvanna, Virginia, US",27270,29491
36.99536167,-79.88023649,"Franklin, Virginia, US",56042,115799
36.6831435,-76.93859681,"Franklin City, Virginia, US",7967,36977
39.20172582,-78.25974949,"Frederick, Virginia, US",89313,150557
38.2977863,-77.4922454,"Fredericksburg, Virginia, US",29036,26720
36.66601852,-80.91703124,"Galax, Virginia, US",6347,58686
37.31234791,-80.70636931,"Giles, Virginia, US",16720,29696
37.40809042,-76.53524337,"Gloucester, Virginia, US",37348,65359
37.71714806,-77.90381514,"Goochland, Virginia, US",23753,33248
36.65677234,-81.23215889,"Grayson, Virginia, US",15550,52430
38.29545894,-78.46525378,"Greene, Virginia, US",19819,35053
36.67878901,-77.56351439,"Greensville, Virginia, US",11336,29302
36.76654925,-78.93512622,"Halifax, Virginia, US",33911,103248
37.03513786,-76.35879121,"Hampton, Virginia, US",134510,213483
37.7583355,-77.49464673,"Hanover, Virginia, US",107766,196781
38.43542574,-78.87536254,"Harrisonburg, Virginia, US",53016,111267
37.53460572,-77.39326555,"Henrico, Virginia, US",330818,685398
36.68542395,-79.87634026,"Henry, Virginia, US",50557,171106
38.35799465,-79.56124594,"Highland, Virginia, US",2190,3221
37.29186313,-77.29754684,"Hopewell, Virginia, US",22529,77637
36.90579348,-76.70842863,"Isle of Wight, Virginia, US",37109,79468
37.31156958,-76.76950618,"James City, Virginia, US",76523,86426
38.26818502,-77.15852768,"King George, Virginia, US",26836,27119
37.70965316,-77.09384941,"King William, Virginia, US",17148,25125
37.71044922,-76.88689628,"King and Queen, Virginia, US",7025,8294
37.71889653,-76.46400482,"Lancaster, Virginia, US",10603,20817
36.70586667,-83.12606515,"Lee, Virginia, US",23423,61411
37.78258621,-79.44262866,"Lexington, Virginia, US",7446,27193
39.08990083,-77.63481877,"Loudoun, Virginia, US",413538,296181
37.97850256,-77.96274807,"Louisa, Virginia, US",37591,50432
36.94618528,-78.24133319,"Lunenburg, Virginia, US",12196,22318
37.40021399,-79.19888138,"Lynchburg, Virginia, US",82168,179023
38.41531222,-78.28220331,"Madison, Virginia, US",13261,24135
38.7464321,-77.48509905,"Manassas,Virginia,US",41085,53209
38.77058531,-77.44399307,"Manassas Park, Virginia, US",17478,17153
36.68212094,-79.86352771,"Martinsville, Virginia, US",12554,81998
37.44164146,-76.34098896,"Mathews, Virginia, US",8834,16895
36.67882005,-78.36131056,"Mecklenburg, Virginia, US",30587,87576
37.63191998,-76.55064617,"Middlesex, Virginia, US",10582,30237
37.17746986,-80.37868691,"Montgomery, Virginia, US",98535,103663
37.78790447,-78.88498513,"Nelson, Virginia, US",14930,20402
37.50694406,-76.99828634,"New Kent, Virginia, US",23091,22772
37.08166899,-76.51754109,"Newport News, Virginia, US",179225,268297
36.89934014,-76.26420872,"Norfolk, Virginia, US",242742,318166
37.34062933,-75.87751591,"Northampton, Virginia, US",11710,49250
37.89202088,-76.41949732,"Northumberland, Virginia, US",12095,28281
36.93357076,-82.62750411,"Norton, Virginia, US",3981,12330
37.1435975,-78.05065922,"Nottoway, Virginia, US",15232,61821
38.24530219,-78.01560400000002,"Orange, Virginia, US",37051,56212
38.61807452,-78.48797204,"Page, Virginia, US",23902,81403
36.6801638,-80.2865648,"Patrick, Virginia, US",17608,61600
37.20530399,-77.39368102,"Petersburg, Virginia, US",31346,95561
36.81980341,-79.39731264,"Pittsylvania, Virginia, US",60354,124453
37.14259351,-76.35798148,"Poquoson, Virginia, US",12271,19192
36.85914825,-76.35971629,"Portsmouth, Virginia, US",94398,225072
37.55016038,-77.91267882,"Powhatan, Virginia, US",29652,33338
37.22554789,-78.43597949,"Prince Edward, Virginia, US",22802,48250
37.18497668,-77.22922187,"Prince George, Virginia, US",38353,45487
38.70916224,-77.48713689,"Prince William, Virginia, US",470335,548465
37.06474963,-80.71229738,"Pulaski, Virginia, US",34027,87481
37.12222899,-80.56027320000003,"Radford, Virginia, US",18249,30374
38.68295619,-78.15826963,"Rappahannock, Virginia, US",7370,6105
37.937575,-76.72920628,"Richmond, Virginia, US",9023,16689
37.53255773,-77.47966921,"Richmond City, Virginia, US",230436,331993
37.26865804,-80.06396753,"Roanoke, Virginia, US",94186,178167
37.27791025,-79.96189766,"Roanoke City, Virginia, US",99143,243661
37.81204314,-79.44605905,"Rockbridge, Virginia, US",22573,53472
38.51006137,-78.87260325,"Rockingham, Virginia, US",81948,150700
36.93028320000001,-82.10095486,"Russell, Virginia, US",26586,66975
37.2836193,-80.06219455,"Salem, Virginia, US",25301,64240
36.71466456,-82.60171704,"Scott, Virginia, US",21566,73934
38.85905135,-78.56813762,"Shenandoah, Virginia, US",43616,161499
36.84455636,-81.53344948,"Smyth, Virginia, US",30104,115781
36.72231125,-77.10642712,"Southampton, Virginia, US",17631,66476
38.18574462,-77.655399,"Spotsylvania, Virginia, US",136215,184317
38.41758738,-77.45917053,"Stafford, Virginia, US",152882,109495
38.15965544,-79.05979937,"Staunton, Virginia, US",24932,78194
36.70155394,-76.63603554,"Suffolk, Virginia, US",92108,217683
37.11781893,-76.88450012,"Surry, Virginia, US",6422,12580
36.92432914,-77.25791182,"Sussex, Virginia, US",11159,28458
37.12191123,-81.56685568,"Tazewell, Virginia, US",40595,107145
0.0,0.0,"Unassigned, Virginia, US",0,1474
36.73285734,-76.04566934,"Virginia Beach, Virginia, US",449974,534163
38.90847745,-78.20280433,"Warren, Virginia, US",40164,94874
36.72341572,-81.95666289,"Washington, Virginia, US",53740,142313
38.06451466,-78.90293905,"Waynesboro, Virginia, US",22630,45326
38.11021557,-76.80213247,"Westmoreland, Virginia, US",18015,33481
37.28131268,-76.70905141,"Williamsburg, Virginia, US",14954,15503
39.17054517,-78.17325058,"Winchester, Virginia, US",28078,53260
36.9746148,-82.62410519,"Wise, Virginia, US",37383,129264
36.91582035,-81.07834059,"Wythe, Virginia, US",28684,96005
37.24374789,-76.54412815,"York, Virginia, US",68280,70961
46.98299757,-118.5601734,"Adams, Washington, US",19983,28237
46.18894415,-117.2022851,"Asotin, Washington, US",22582,44704
46.23946995,-119.5120834,"Benton, Washington, US",204390,335603
47.87046092,-120.6173956,"Chelan, Washington, US",77200,107028
48.04754642,-123.9226319,"Clallam, Washington, US",77331,78786
45.77568046,-122.4829204,"Clark, Washington, US",488241,515348
46.29442881,-117.9051983,"Columbia, Washington, US",3985,9181
46.19074721,-122.6782231,"Cowlitz, Washington, US",110593,205616
47.7361335,-119.692937,"Douglas, Washington, US",43429,44125
48.471143100000006,-118.5154041,"Ferry, Washington, US",7627,15847
46.53351425,-118.9018212,"Franklin, Washington, US",95222,153514
46.43197502,-117.5454032,"Garfield, Washington, US",2225,5125
47.20753737,-119.4500749,"Grant, Washington, US",97733,136158
47.14003705,-123.7820567,"Grays Harbor, Washington, US",75061,124700
48.14713305,-122.5216407,"Island, Washington, US",85141,54344
47.75003077,-123.56097040000002,"Jefferson, Washington, US",32221,15619
47.49137892,-121.8346131,"King, Washington, US",2252782,2077113
47.63479026,-122.6436061,"Kitsap, Washington, US",271473,211137
47.12521214,-120.679439,"Kittitas, Washington, US",47935,50611
45.87325839,-120.7913598,"Klickitat, Washington, US",22425,27388
46.57756476,-122.3925769,"Lewis, Washington, US",80707,149037
47.57705241,-118.4194388,"Lincoln, Washington, US",10939,17115
47.35007586,-123.1863685,"Mason, Washington, US",66768,82129
48.54855019,-119.7387224,"Okanogan, Washington, US",42243,76677
46.55418369,-123.7285716,"Pacific, Washington, US",22471,34380
48.53234021,-117.2741804,"Pend Oreille, Washington, US",13724,20715
47.03892768,-122.1405958,"Pierce, Washington, US",904980,921002
48.60182783,-122.96745,"San Juan, Washington, US",17582,935
48.48171488,-121.766131,"Skagit, Washington, US",129205,130944
46.02408726,-121.9164403,"Skamania, Washington, US",12083,7060
48.04615983,-121.7170703,"Snohomish, Washington, US",822083,810222
47.62113146,-117.4046494,"Spokane, Washington, US",522798,933977
48.40035475,-117.8542701,"Stevens, Washington, US",45723,82508
46.9291895,-122.8290656,"Thurston, Washington, US",290536,244608
0.0,0.0,"Unassigned, Washington, US",0,4254
46.29180039999999,-123.4250831,"Wahkiakum, Washington, US",4488,4244
46.23040051,-118.4775539,"Walla Walla, Washington, US",60760,95246
48.82227976,-121.7490018,"Whatcom, Washington, US",229247,187207
46.90022523,-117.5241763,"Whitman, Washington, US",50104,61948
46.45738486,-120.7380126,"Yakima, Washington, US",250873,576134
39.1307219,-80.00350858,"Barbour, West Virginia, US",16441,44332
39.46704621,-78.02414609,"Berkeley, West Virginia, US",119171,186133
38.01974191,-81.69888019,"Boone, West Virginia, US",21457,52087
38.70036159,-80.72011184,"Braxton, West Virginia, US",13957,22688
40.27367263,-80.57915332,"Brooke, West Virginia, US",21939,68661
38.42424062,-82.23855912,"Cabell, West Virginia, US",91945,246082
38.84315422,-81.11934872,"Calhoun, West Virginia, US",7109,6787
38.46231092,-81.07652217,"Clay, West Virginia, US",8508,24267
39.27057157,-80.70671527,"Doddridge, West Virginia, US",8448,10573
38.02974928,-81.08286634,"Fayette, West Virginia, US",42406,125740
38.9251277,-80.85952723,"Gilmer, West Virginia, US",7823,11761
39.10314817,-79.19440518,"Grant, West Virginia, US",11568,36655
37.9463652,-80.45335881,"Greenbrier, West Virginia, US",34662,97348
39.32103553,-78.60826476,"Hampshire, West Virginia, US",23175,45036
40.51943859,-80.57461608,"Hancock, West Virginia, US",28810,97458
39.00683177,-78.85855301,"Hardy, West Virginia, US",13776,30610
39.2853852,-80.37919577,"Harrison, West Virginia, US",67256,150369
38.84263974,-81.68148753,"Jackson, West Virginia, US",28576,88942
39.30776166,-77.86014147,"Jefferson, West Virginia, US",57146,82228
38.33860077,-81.52857054,"Kanawha, West Virginia, US",178124,482149
38.9947249,-80.49988181,"Lewis, West Virginia, US",15907,49155
38.172154,-82.07017953,"Lincoln, West Virginia, US",20409,46553
37.8299889,-81.93528571,"Logan, West Virginia, US",32019,124976
39.50984542,-80.24244659,"Marion, West Virginia, US",56072,103796
39.86064362,-80.66591062,"Marshall, West Virginia, US",30531,101475
38.77071799,-82.02524219,"Mason, West Virginia, US",26516,58454
37.38002939,-81.65083669,"McDowell, West Virginia, US",17624,44001
37.40481169,-81.11023142,"Mercer, West Virginia, US",58758,169295
39.41561583,-78.94104895,"Mineral, West Virginia, US",26868,105527
37.73048351,-82.13338365,"Mingo, West Virginia, US",23424,73787
39.63218457,-80.04766838,"Monongalia, West Virginia, US",105612,123452
37.56274716,-80.54577965,"Monroe, West Virginia, US",13275,27620
39.55439028,-78.26311676,"Morgan, West Virginia, US",17884,40176
38.29617706,-80.79759588,"Nicholas, West Virginia, US",24496,54050
40.0955451,-80.62203992,"Ohio, West Virginia, US",41411,110441
38.68314479,-79.35084086,"Pendleton, West Virginia, US",6969,13091
39.37091679,-81.16771771,"Pleasants, West Virginia, US",7460,22815
38.32758728,-80.00993811,"Pocahontas, West Virginia, US",8247,18568
39.46770987,-79.66712803,"Preston, West Virginia, US",33432,81220
38.50782345,-81.9082131,"Putnam, West Virginia, US",56450,120936
37.76936795,-81.2456041,"Raleigh, West Virginia, US",73361,197487
38.769899,-79.87919615,"Randolph, West Virginia, US",28695,47566
39.18094587,-81.06356878,"Ritchie, West Virginia, US",9554,18422
38.71622686,-81.35243568,"Roane, West Virginia, US",13688,22372
37.65390597,-80.86009693,"Summers, West Virginia, US",12573,33866
39.33602617,-80.0421439,"Taylor, West Virginia, US",16695,43155
39.11240885,-79.57053576,"Tucker, West Virginia, US",6839,21242
39.46811972,-80.88772676,"Tyler, West Virginia, US",8591,18389
0.0,0.0,"Unassigned, West Virginia, US",0,187
38.89285061,-80.23689136,"Upshur, West Virginia, US",24176,56756
38.14901357,-82.42287994,"Wayne, West Virginia, US",39402,76697
38.49370949,-80.4202023,"Webster, West Virginia, US",8114,18512
39.6065771,-80.64016540000001,"Wetzel, West Virginia, US",15065,51240
39.02775007,-81.37473928,"Wirt, West Virginia, US",5821,12980
39.20967886,-81.5162836,"Wood, West Virginia, US",83518,219786
37.612327,-81.54511071,"Wyoming, West Virginia, US",20394,68572
43.96974651,-89.76782777,"Adams, Wisconsin, US",20220,36142
46.31956891,-90.67837132,"Ashland, Wisconsin, US",15562,23375
45.42372701,-91.84833627,"Barron, Wisconsin, US",45244,96399
46.52868768,-91.19716729,"Bayfield, Wisconsin, US",15036,26808
44.4526553,-88.00411844,"Brown, Wisconsin, US",264542,366550
44.37835084,-91.75332578,"Buffalo, Wisconsin, US",13031,8616
45.86303537,-92.36711412,"Burnett, Wisconsin, US",15414,29659
44.0816316,-88.21780273,"Calumet, Wisconsin, US",50089,75821
45.06939744,-91.28068855,"Chippewa, Wisconsin, US",64658,123976
44.73483377,-90.61207486,"Clark, Wisconsin, US",34774,82443
43.46492199,-89.33589004,"Columbia, Wisconsin, US",57532,85454
43.23870316,-90.93073686,"Crawford, Wisconsin, US",16131,20319
43.06601594,-89.41733797,"Dane, Wisconsin, US",546695,371991
43.41576662,-88.70928178,"Dodge, Wisconsin, US",87839,227701
44.95856458,-87.30002707,"Door, Wisconsin, US",27668,45315
46.43222285,-91.91595768,"Douglas, Wisconsin, US",43150,56710
44.94562799,-91.8962481,"Dunn, Wisconsin, US",45368,46858
44.726614,-91.28609183,"Eau Claire, Wisconsin, US",104646,134474
45.84963535,-88.39804137,"Florence, Wisconsin, US",4295,12701
43.75354908,-88.48885325,"Fond du Lac, Wisconsin, US",103403,175490
45.66678019,-88.77084892,"Forest, Wisconsin, US",9004,34589
42.8671731,-90.7063218,"Grant, Wisconsin, US",51439,107891
42.6794956,-89.60243287,"Green, Wisconsin, US",36960,34543
43.80025981,-89.04679553,"Green Lake, Wisconsin, US",18913,38095
43.00050278,-90.13469017,"Iowa, Wisconsin, US",23678,18182
46.26302338,-90.24295041,"Iron, Wisconsin, US",5687,36643
44.31864893,-90.80566792,"Jackson, Wisconsin, US",20643,29803
